Cell_ID,Latitude,Longitude,Dominant_NUTS2,Dominant_NUTS0,Nuts0_ID,Nuts2_ID,IdClimateRoger,ClimateDescription,IdClimateAggregated,AggregatedClimateDescription
5162,42.25,1.417,ES51,ES,9,95,8,Mediterranean,8,Mediterranean
5163,42.25,1.583,ES51,ES,9,95,1,Alpine,1,Alpine
5164,42.25,1.75,ES51,ES,9,95,1,Alpine,1,Alpine
5165,42.25,1.917,ES51,ES,9,95,1,Alpine,1,Alpine
5166,42.25,2.083,ES51,ES,9,95,1,Alpine,1,Alpine
5167,42.25,2.25,ES51,ES,9,95,1,Alpine,1,Alpine
5168,42.25,2.417,ES51,ES,9,95,8,Mediterranean,8,Mediterranean
5169,42.25,2.583,ES51,ES,9,95,8,Mediterranean,8,Mediterranean
5170,42.25,2.75,ES51,ES,9,95,8,Mediterranean,8,Mediterranean
5171,42.25,2.917,ES51,ES,9,95,8,Mediterranean,8,Mediterranean
5172,42.25,3.083,ES51,ES,9,95,8,Mediterranean,8,Mediterranean
5173,42.25,3.25,ES51,ES,9,95,8,Mediterranean,8,Mediterranean
5174,42.417,0.75,ES51,ES,9,95,1,Alpine,1,Alpine
5175,42.417,0.917,ES51,ES,9,95,1,Alpine,1,Alpine
5176,42.417,1.083,ES51,ES,9,95,1,Alpine,1,Alpine
5177,42.417,1.25,ES51,ES,9,95,1,Alpine,1,Alpine
5178,42.417,1.417,ES51,ES,9,95,1,Alpine,1,Alpine
5179,42.417,1.583,ES51,ES,9,95,1,Alpine,1,Alpine
5180,42.417,1.75,ES51,ES,9,95,1,Alpine,1,Alpine
5181,42.417,1.917,ES51,ES,9,95,1,Alpine,1,Alpine
5182,42.417,2.25,ES51,ES,9,95,1,Alpine,1,Alpine
5183,42.417,2.917,ES51,ES,9,95,8,Mediterranean,8,Mediterranean
5184,42.417,3.083,ES51,ES,9,95,8,Mediterranean,8,Mediterranean
5185,42.583,0.75,ES51,ES,9,95,1,Alpine,1,Alpine
5186,42.583,0.917,ES51,ES,9,95,1,Alpine,1,Alpine
5187,42.583,1.083,ES51,ES,9,95,1,Alpine,1,Alpine
5188,42.583,1.25,ES51,ES,9,95,1,Alpine,1,Alpine
5189,42.583,1.417,ES51,ES,9,95,1,Alpine,1,Alpine
5190,42.75,0.75,ES51,ES,9,95,1,Alpine,1,Alpine
5191,42.75,0.917,ES51,ES,9,95,1,Alpine,1,Alpine
5192,42.75,1.083,ES51,ES,9,95,1,Alpine,1,Alpine
5193,37.917,-0.75,ES52,ES,9,96,8,Mediterranean,8,Mediterranean
5194,38.083,-0.917,ES52,ES,9,96,8,Mediterranean,8,Mediterranean
5195,38.083,-0.75,ES52,ES,9,96,8,Mediterranean,8,Mediterranean
5196,38.25,-0.917,ES52,ES,9,96,8,Mediterranean,8,Mediterranean
5197,38.25,-0.75,ES52,ES,9,96,8,Mediterranean,8,Mediterranean
5198,38.25,-0.583,ES52,ES,9,96,8,Mediterranean,8,Mediterranean
5199,38.417,-0.917,ES52,ES,9,96,8,Mediterranean,8,Mediterranean
5200,38.417,-0.75,ES52,ES,9,96,8,Mediterranean,8,Mediterranean
5201,38.417,-0.583,ES52,ES,9,96,8,Mediterranean,8,Mediterranean
5202,38.417,-0.417,ES52,ES,9,96,8,Mediterranean,8,Mediterranean
5203,38.583,-0.917,ES52,ES,9,96,8,Mediterranean,8,Mediterranean
5204,38.583,-0.75,ES52,ES,9,96,8,Mediterranean,8,Mediterranean
5205,38.583,-0.583,ES52,ES,9,96,8,Mediterranean,8,Mediterranean
5206,38.583,-0.417,ES52,ES,9,96,8,Mediterranean,8,Mediterranean
5207,38.583,-0.25,ES52,ES,9,96,8,Mediterranean,8,Mediterranean
5208,38.583,-0.083,ES52,ES,9,96,8,Mediterranean,8,Mediterranean
5209,38.75,-0.917,ES52,ES,9,96,8,Mediterranean,8,Mediterranean
5210,38.75,-0.75,ES52,ES,9,96,8,Mediterranean,8,Mediterranean
5211,38.75,-0.583,ES52,ES,9,96,8,Mediterranean,8,Mediterranean
5212,38.75,-0.417,ES52,ES,9,96,8,Mediterranean,8,Mediterranean
5213,38.75,-0.25,ES52,ES,9,96,8,Mediterranean,8,Mediterranean
5214,38.75,-0.083,ES52,ES,9,96,8,Mediterranean,8,Mediterranean
5215,38.75,0.083,ES52,ES,9,96,8,Mediterranean,8,Mediterranean
5216,38.917,-0.917,ES52,ES,9,96,8,Mediterranean,8,Mediterranean
5217,38.917,-0.75,ES52,ES,9,96,8,Mediterranean,8,Mediterranean
5218,38.917,-0.583,ES52,ES,9,96,8,Mediterranean,8,Mediterranean
5219,38.917,-0.417,ES52,ES,9,96,8,Mediterranean,8,Mediterranean
5220,38.917,-0.25,ES52,ES,9,96,8,Mediterranean,8,Mediterranean
5221,38.917,-0.083,ES52,ES,9,96,8,Mediterranean,8,Mediterranean
5222,39.083,-1.083,ES52,ES,9,96,8,Mediterranean,8,Mediterranean
5223,39.083,-0.917,ES52,ES,9,96,8,Mediterranean,8,Mediterranean
5224,39.083,-0.75,ES52,ES,9,96,8,Mediterranean,8,Mediterranean
5225,39.083,-0.583,ES52,ES,9,96,8,Mediterranean,8,Mediterranean
5226,39.083,-0.417,ES52,ES,9,96,8,Mediterranean,8,Mediterranean
5227,39.083,-0.25,ES52,ES,9,96,8,Mediterranean,8,Mediterranean
5228,39.25,-1.083,ES52,ES,9,96,8,Mediterranean,8,Mediterranean
5229,39.25,-0.917,ES52,ES,9,96,8,Mediterranean,8,Mediterranean
5230,39.25,-0.75,ES52,ES,9,96,8,Mediterranean,8,Mediterranean
5231,39.25,-0.583,ES52,ES,9,96,8,Mediterranean,8,Mediterranean
5232,39.25,-0.417,ES52,ES,9,96,8,Mediterranean,8,Mediterranean
5233,39.25,-0.25,ES52,ES,9,96,8,Mediterranean,8,Mediterranean
5234,39.417,-1.417,ES52,ES,9,96,8,Mediterranean,8,Mediterranean
5235,39.417,-1.25,ES52,ES,9,96,8,Mediterranean,8,Mediterranean
5236,39.417,-1.083,ES52,ES,9,96,8,Mediterranean,8,Mediterranean
5237,39.417,-0.917,ES52,ES,9,96,8,Mediterranean,8,Mediterranean
5238,39.417,-0.75,ES52,ES,9,96,8,Mediterranean,8,Mediterranean
5239,39.417,-0.583,ES52,ES,9,96,8,Mediterranean,8,Mediterranean
5240,39.417,-0.417,ES52,ES,9,96,8,Mediterranean,8,Mediterranean
5241,39.583,-1.417,ES52,ES,9,96,8,Mediterranean,8,Mediterranean
5242,39.583,-1.25,ES52,ES,9,96,8,Mediterranean,8,Mediterranean
5243,39.583,-1.083,ES52,ES,9,96,8,Mediterranean,8,Mediterranean
5244,39.583,-0.917,ES52,ES,9,96,8,Mediterranean,8,Mediterranean
5245,39.583,-0.75,ES52,ES,9,96,8,Mediterranean,8,Mediterranean
5246,39.583,-0.583,ES52,ES,9,96,8,Mediterranean,8,Mediterranean
5247,39.583,-0.417,ES52,ES,9,96,8,Mediterranean,8,Mediterranean
5248,39.583,-0.25,ES52,ES,9,96,8,Mediterranean,8,Mediterranean
5249,39.75,-1.25,ES52,ES,9,96,8,Mediterranean,8,Mediterranean
5250,39.75,-1.083,ES52,ES,9,96,8,Mediterranean,8,Mediterranean
5251,39.75,-0.917,ES52,ES,9,96,8,Mediterranean,8,Mediterranean
5252,39.75,-0.75,ES52,ES,9,96,8,Mediterranean,8,Mediterranean
5253,39.75,-0.583,ES52,ES,9,96,8,Mediterranean,8,Mediterranean
5254,39.75,-0.417,ES52,ES,9,96,8,Mediterranean,8,Mediterranean
5255,39.75,-0.25,ES52,ES,9,96,8,Mediterranean,8,Mediterranean
5256,39.917,-1.083,ES52,ES,9,96,8,Mediterranean,8,Mediterranean
5257,39.917,-0.917,ES52,ES,9,96,8,Mediterranean,8,Mediterranean
5258,39.917,-0.75,ES52,ES,9,96,8,Mediterranean,8,Mediterranean
5259,39.917,-0.583,ES52,ES,9,96,8,Mediterranean,8,Mediterranean
5260,39.917,-0.417,ES52,ES,9,96,8,Mediterranean,8,Mediterranean
5261,39.917,-0.25,ES52,ES,9,96,8,Mediterranean,8,Mediterranean
5262,39.917,-0.083,ES52,ES,9,96,8,Mediterranean,8,Mediterranean
5263,40.083,-1.25,ES52,ES,9,96,8,Mediterranean,8,Mediterranean
5264,40.083,-0.583,ES52,ES,9,96,8,Mediterranean,8,Mediterranean
5265,40.083,-0.417,ES52,ES,9,96,8,Mediterranean,8,Mediterranean
5266,40.083,-0.25,ES52,ES,9,96,8,Mediterranean,8,Mediterranean
5267,40.083,-0.083,ES52,ES,9,96,8,Mediterranean,8,Mediterranean
5268,40.083,0.083,ES52,ES,9,96,8,Mediterranean,8,Mediterranean
5269,40.25,-0.417,ES52,ES,9,96,8,Mediterranean,8,Mediterranean
5270,40.25,-0.25,ES52,ES,9,96,8,Mediterranean,8,Mediterranean
5271,40.25,-0.083,ES52,ES,9,96,8,Mediterranean,8,Mediterranean
5272,40.25,0.083,ES52,ES,9,96,8,Mediterranean,8,Mediterranean
5273,40.25,0.25,ES52,ES,9,96,8,Mediterranean,8,Mediterranean
5274,40.417,-0.25,ES52,ES,9,96,8,Mediterranean,8,Mediterranean
5275,40.417,-0.083,ES52,ES,9,96,8,Mediterranean,8,Mediterranean
5276,40.417,0.083,ES52,ES,9,96,8,Mediterranean,8,Mediterranean
5277,40.417,0.25,ES52,ES,9,96,8,Mediterranean,8,Mediterranean
5278,40.417,0.417,ES52,ES,9,96,8,Mediterranean,8,Mediterranean
5279,40.583,-0.25,ES52,ES,9,96,8,Mediterranean,8,Mediterranean
5280,40.583,-0.083,ES52,ES,9,96,8,Mediterranean,8,Mediterranean
5281,40.583,0.083,ES52,ES,9,96,8,Mediterranean,8,Mediterranean
5282,40.583,0.25,ES52,ES,9,96,8,Mediterranean,8,Mediterranean
5283,38.75,1.417,ES53,ES,9,97,8,Mediterranean,8,Mediterranean
5284,38.917,1.25,ES53,ES,9,97,8,Mediterranean,8,Mediterranean
5285,38.917,1.417,ES53,ES,9,97,8,Mediterranean,8,Mediterranean
5286,39.083,1.417,ES53,ES,9,97,8,Mediterranean,8,Mediterranean
5287,39.083,1.583,ES53,ES,9,97,8,Mediterranean,8,Mediterranean
5288,39.25,3.083,ES53,ES,9,97,8,Mediterranean,8,Mediterranean
5289,39.417,2.75,ES53,ES,9,97,8,Mediterranean,8,Mediterranean
5290,39.417,2.917,ES53,ES,9,97,8,Mediterranean,8,Mediterranean
5291,39.417,3.083,ES53,ES,9,97,8,Mediterranean,8,Mediterranean
5292,39.417,3.25,ES53,ES,9,97,8,Mediterranean,8,Mediterranean
5293,39.583,2.417,ES53,ES,9,97,8,Mediterranean,8,Mediterranean
5294,39.583,2.583,ES53,ES,9,97,8,Mediterranean,8,Mediterranean
5295,39.583,2.75,ES53,ES,9,97,8,Mediterranean,8,Mediterranean
5296,39.583,2.917,ES53,ES,9,97,8,Mediterranean,8,Mediterranean
5297,39.583,3.083,ES53,ES,9,97,8,Mediterranean,8,Mediterranean
5298,39.583,3.25,ES53,ES,9,97,8,Mediterranean,8,Mediterranean
5299,39.583,3.417,ES53,ES,9,97,8,Mediterranean,8,Mediterranean
5300,39.75,2.583,ES53,ES,9,97,8,Mediterranean,8,Mediterranean
5301,39.75,2.75,ES53,ES,9,97,8,Mediterranean,8,Mediterranean
5302,39.75,2.917,ES53,ES,9,97,8,Mediterranean,8,Mediterranean
5303,39.75,3.083,ES53,ES,9,97,8,Mediterranean,8,Mediterranean
5304,39.75,3.25,ES53,ES,9,97,8,Mediterranean,8,Mediterranean
5305,39.75,3.417,ES53,ES,9,97,8,Mediterranean,8,Mediterranean
5306,39.917,2.917,ES53,ES,9,97,8,Mediterranean,8,Mediterranean
5307,39.917,3.083,ES53,ES,9,97,8,Mediterranean,8,Mediterranean
5308,39.917,3.917,ES53,ES,9,97,8,Mediterranean,8,Mediterranean
5309,39.917,4.083,ES53,ES,9,97,8,Mediterranean,8,Mediterranean
5310,39.917,4.25,ES53,ES,9,97,8,Mediterranean,8,Mediterranean
5311,40.083,3.917,ES53,ES,9,97,8,Mediterranean,8,Mediterranean
5312,40.083,4.083,ES53,ES,9,97,8,Mediterranean,8,Mediterranean
5313,36.083,-5.75,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5314,36.083,-5.583,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5315,36.083,-5.417,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5316,36.25,-6.083,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5317,36.25,-5.917,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5318,36.25,-5.75,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5319,36.25,-5.583,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5320,36.25,-5.417,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5321,36.25,-5.25,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5322,36.417,-6.25,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5323,36.417,-6.083,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5324,36.417,-5.917,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5325,36.417,-5.75,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5326,36.417,-5.583,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5327,36.417,-5.417,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5328,36.417,-5.25,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5329,36.417,-5.083,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5330,36.583,-6.25,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5331,36.583,-6.083,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5332,36.583,-5.917,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5333,36.583,-5.75,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5334,36.583,-5.583,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5335,36.583,-5.417,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5336,36.583,-5.25,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5337,36.583,-5.083,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5338,36.583,-4.917,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5339,36.583,-4.75,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5340,36.583,-4.583,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5341,36.75,-6.417,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5342,36.75,-6.25,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5343,36.75,-6.083,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5344,36.75,-5.917,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5345,36.75,-5.75,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5346,36.75,-5.583,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5347,36.75,-5.417,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5348,36.75,-5.25,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5349,36.75,-5.083,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5350,36.75,-4.917,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5351,36.75,-4.75,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5352,36.75,-4.583,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5353,36.75,-4.417,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5354,36.75,-4.25,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5355,36.75,-4.083,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5356,36.75,-3.917,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5357,36.75,-3.75,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5358,36.75,-3.583,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5359,36.75,-3.417,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5360,36.75,-3.25,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5361,36.75,-3.083,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5362,36.75,-2.917,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5363,36.75,-2.75,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5364,36.75,-2.583,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5365,36.75,-2.25,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5366,36.75,-2.083,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5367,36.917,-6.417,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5368,36.917,-6.25,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5369,36.917,-6.083,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5370,36.917,-5.917,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5371,36.917,-5.75,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5372,36.917,-5.583,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5373,36.917,-5.417,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5374,36.917,-5.25,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5375,36.917,-5.083,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5376,36.917,-4.917,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5377,36.917,-4.75,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5378,36.917,-4.583,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5379,36.917,-4.417,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5380,36.917,-4.25,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5381,36.917,-4.083,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5382,36.917,-3.917,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5383,36.917,-3.75,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5384,36.917,-3.583,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5385,36.917,-3.417,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5386,36.917,-3.25,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5387,36.917,-3.083,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5388,36.917,-2.917,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5389,36.917,-2.75,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5390,36.917,-2.583,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5391,36.917,-2.417,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5392,36.917,-2.25,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5393,36.917,-2.083,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5394,36.917,-1.917,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5395,37.083,-6.75,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5396,37.083,-6.583,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5397,37.083,-6.417,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5398,37.083,-6.25,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5399,37.083,-6.083,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5400,37.083,-5.917,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5401,37.083,-5.75,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5402,37.083,-5.583,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5403,37.083,-5.417,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5404,37.083,-5.25,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5405,37.083,-5.083,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5406,37.083,-4.917,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5407,37.083,-4.75,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5408,37.083,-4.583,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5409,37.083,-4.417,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5410,37.083,-4.25,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5411,37.083,-4.083,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5412,37.083,-3.917,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5413,37.083,-3.75,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5414,37.083,-3.583,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5415,37.083,-3.417,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5416,37.083,-3.25,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5417,37.083,-3.083,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5418,37.083,-2.917,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5419,37.083,-2.75,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5420,37.083,-2.583,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5421,37.083,-2.417,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5422,37.083,-2.25,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5423,37.083,-2.083,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5424,37.083,-1.917,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5425,37.25,-7.417,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5426,37.25,-7.25,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5427,37.25,-7.083,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5428,37.25,-6.917,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5429,37.25,-6.75,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5430,37.25,-6.583,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5431,37.25,-6.417,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5432,37.25,-6.25,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5433,37.25,-6.083,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5434,37.25,-5.917,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5435,37.25,-5.75,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5436,37.25,-5.583,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5437,37.25,-5.417,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5438,37.25,-5.25,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5439,37.25,-5.083,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5440,37.25,-4.917,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5441,37.25,-4.75,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5442,37.25,-4.583,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5443,37.25,-4.417,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5444,37.25,-4.25,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5445,37.25,-4.083,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5446,37.25,-3.917,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5447,37.25,-3.75,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5448,37.25,-3.583,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5449,37.25,-3.417,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5450,37.25,-3.25,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5451,37.25,-3.083,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5452,37.25,-2.917,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5453,37.25,-2.75,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5454,37.25,-2.583,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5455,37.25,-2.417,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5456,37.25,-2.25,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5457,37.25,-2.083,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5458,37.25,-1.917,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5459,37.25,-1.75,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5460,37.417,-7.417,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5461,37.417,-7.25,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5462,37.417,-7.083,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5463,37.417,-6.917,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5464,37.417,-6.75,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5465,37.417,-6.583,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5466,37.417,-6.417,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5467,37.417,-6.25,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5468,37.417,-6.083,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5469,37.417,-5.917,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5470,37.417,-5.75,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5471,37.417,-5.583,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5472,37.417,-5.417,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5473,37.417,-5.25,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5474,37.417,-5.083,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5475,37.417,-4.917,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5476,37.417,-4.75,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5477,37.417,-4.583,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5478,37.417,-4.417,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5479,37.417,-4.25,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5480,37.417,-4.083,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5481,37.417,-3.917,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5482,37.417,-3.75,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5483,37.417,-3.583,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5484,37.417,-3.417,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5485,37.417,-3.25,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5486,37.417,-3.083,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5487,37.417,-2.917,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5488,37.417,-2.75,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5489,37.417,-2.583,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5490,37.417,-2.417,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5491,37.417,-2.25,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5492,37.417,-2.083,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5493,37.417,-1.917,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5494,37.417,-1.75,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5495,37.583,-7.417,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5496,37.583,-7.25,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5497,37.583,-7.083,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5498,37.583,-6.917,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5499,37.583,-6.75,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5500,37.583,-6.583,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5501,37.583,-6.417,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5502,37.583,-6.25,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
5503,37.583,-6.083,ES61,ES,9,98,8,Mediterranean,8,Mediterranean
